,ID,Children,Est_Income,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,14,50,70,115,121,212,239,259,313,319,Sex_F,Sex_M,Status_D,Status_M,Status_S,Car_Owner_N,Car_Owner_Y,Paymethod_Auto,Paymethod_CC,Paymethod_CH,LocalBilltype_Budget,LocalBilltype_FreeLocal,LongDistanceBilltype_Intnl_discount,LongDistanceBilltype_Standard
669,1261,2,194.57,67.21,41.0,4,28.26,0.0,38.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
670,1262,1,98680.4,26.44,62.0,1,17.58,0.0,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
671,1263,0,65619.7,158.22,46.0,3,13.56,0.0,144.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
672,1264,1,95620.3,104.53,41.0,3,10.91,0.0,93.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
673,1265,1,85275.0,174.09,70.0,3,22.48,0.0,151.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
674,1266,1,66921.4,24.67,61.0,3,15.7,0.0,8.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
675,1267,1,98453.6,25.38,55.0,2,13.72,0.0,11.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
676,1268,2,94026.8,35.63,27.746667,3,25.0,0.0,10.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
677,1270,2,57420.0,277.72,42.0,3,25.18,0.0,252.53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
678,1271,0,80000.0,34.35,56.193332999999996,1,3.93,3.73,26.69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
679,1273,2,47639.1,57.11,61.0,4,17.48,0.0,39.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
680,1274,2,63234.5,1.16,52.36,4,0.0,0.0,1.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
681,1275,2,46945.0,49.6,65.0,2,18.96,4.62,26.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
682,1276,0,3911.9,39.36,59.0,1,5.72,8.48,25.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
683,1277,0,71816.1,51.83,60.0,4,26.57,0.0,25.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
684,1278,2,18296.4,10.47,42.626667,1,0.08,0.0,10.39,0,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
685,1279,0,39461.0,126.68,22.226667000000003,2,22.87,0.28,103.52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
686,1280,1,71502.5,0.68,57.0,2,0.0,0.0,0.68,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
687,1281,1,66000.0,86.12,52.0,4,22.82,0.0,63.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
688,1282,1,95011.5,2.83,52.0,2,0.0,0.0,2.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
689,1283,1,47371.0,270.97,54.96,2,4.98,7.69,258.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
690,1284,2,52957.0,151.32,39.746666999999995,4,25.79,0.0,125.52,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
691,1285,2,86747.1,57.4,64.85333299999999,3,20.15,0.0,37.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
692,1286,0,57942.4,124.69,50.313333,3,19.35,0.0,105.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
693,1287,1,87404.6,160.84,63.18666700000001,4,21.63,0.0,139.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
694,1288,2,20919.0,164.54,55.0,1,6.26,4.92,153.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,1,0
695,1289,2,85394.0,35.69,20.16,4,19.28,2.02,14.38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,1,0,1,0
696,1290,0,2121.36,38.8,39.786667,1,2.02,0.0,36.78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
697,1291,2,63566.1,73.03,56.3,3,7.94,0.0,65.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
698,1292,0,52089.6,23.87,48.0,2,10.81,0.0,13.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
699,1293,1,58328.8,131.25,65.0,3,7.37,0.0,123.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
700,1294,0,89813.6,166.18,12.846667,4,14.94,1.96,149.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
701,1295,2,25738.4,48.67,50.08,2,19.88,9.57,19.2,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
702,1296,2,82644.2,41.85,33.493333,2,21.97,0.0,19.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
703,1297,1,27783.6,29.58,14.04,2,4.97,6.53,18.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
704,1298,1,86252.8,45.44,59.0,4,1.46,0.0,43.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
705,1299,1,38738.3,59.73,60.0,1,11.55,0.0,48.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
706,1300,2,60485.5,40.41,41.666667,4,11.7,0.0,28.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
707,1301,1,56722.8,74.77,60.593332999999994,4,17.37,6.21,51.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
708,1302,0,55000.0,29.04,48.373333,4,0.37,0.0,28.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
709,1303,2,809.43,2.89,31.913333,1,0.0,0.0,2.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
710,1304,1,76529.8,43.89,58.28,2,18.46,5.36,20.05,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
711,1305,2,34577.7,145.75,63.253333,2,29.18,0.0,116.57,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
712,1306,0,23000.0,74.4,61.02,4,28.92,0.0,45.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
713,1307,0,77000.0,73.02,55.0,1,27.56,0.0,45.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
714,1308,2,19008.4,147.74,52.166667,1,10.54,0.0,137.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
715,1309,0,98056.3,150.67,55.966667,3,23.7,0.0,126.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
716,1310,0,73400.0,2.21,53.213333,1,0.0,0.0,2.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
717,1311,0,53432.2,96.04,57.0,1,12.56,0.0,83.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
718,1312,0,78894.2,46.65,52.74,3,2.0,1.41,43.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
719,1313,1,16432.1,109.78,20.92,3,20.41,8.89,80.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
720,1314,0,62797.9,68.09,54.446667000000005,3,8.32,4.28,55.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
721,1315,1,71329.9,63.75,42.233333,1,14.27,3.55,45.92,0,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
722,1316,0,91498.9,46.88,52.0,2,21.52,0.0,25.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
723,1317,0,3601.71,125.6,49.266667,4,9.57,4.19,111.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
724,1318,1,33084.3,125.05,50.313333,1,19.77,0.0,105.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
725,1319,0,20913.6,95.93,53.013332999999996,1,22.99,7.16,65.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
726,1320,0,62724.5,82.69,55.0,4,21.99,8.29,52.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
727,1321,1,49553.9,78.54,48.0,1,29.94,0.0,48.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
728,1322,1,540.4,20.1,39.213333,4,12.34,0.0,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
729,1323,0,57255.4,107.41,27.0,1,27.05,1.98,78.37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
730,1324,1,71941.5,103.21,45.0,3,7.99,7.34,87.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
731,1325,2,72583.0,41.3,22.0,2,5.97,8.21,27.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
732,1326,2,67339.8,81.72,17.006667,3,27.83,5.19,48.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
733,1327,1,88759.5,143.93,60.0,2,29.3,0.0,114.62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
734,1328,1,75799.9,94.06,46.38,2,22.24,7.02,64.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
735,1329,2,15688.5,22.42,53.06,1,14.39,0.0,8.03,0,0.0,0.0,0.0,0.16509297576817247,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
736,1330,0,43382.3,138.37,16.073332999999998,4,29.67,8.76,99.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
737,1331,0,2805.01,38.08,25.0,1,19.93,6.46,11.68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
738,1332,0,5185.31,52.9,62.053332999999995,3,16.39,5.99,30.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
739,1333,0,42000.0,134.45,16.06,2,26.01,0.0,108.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
740,1334,0,38000.0,106.53,22.433332999999998,2,22.96,8.28,75.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
741,1335,1,81641.2,98.76,19.0,2,13.93,6.61,78.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
742,1336,2,80087.7,31.56,41.92,4,8.74,0.0,22.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
743,1337,2,59691.3,278.65,38.04,3,21.94,0.0,256.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
744,1339,2,11251.1,141.91,43.0,2,28.42,0.0,113.48,0,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
745,1341,0,70908.7,55.47,49.62,1,7.7,4.55,43.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
746,1342,0,94928.3,93.78,40.18,1,14.42,5.61,73.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
747,1344,2,50622.3,112.72,40.46,3,20.45,2.07,90.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
748,1346,0,78000.0,39.32,50.0,2,16.2,4.27,18.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
749,1350,1,78000.0,92.37,52.266667,2,29.55,0.0,62.81,0,0.3205940864121857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
750,1352,2,93559.1,31.42,57.62,4,1.52,0.0,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
751,1353,1,56722.8,74.77,60.593332999999994,4,17.37,6.21,51.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
752,1355,1,80000.0,3.22,39.0,2,0.0,0.0,3.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
753,1356,2,3416.62,123.7,22.76,2,18.97,0.0,104.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
754,1357,0,73069.1,10.39,55.63333299999999,4,0.17,0.0,10.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
755,1358,0,80000.0,40.9,53.213333,4,15.27,0.0,25.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
756,1359,2,8032.16,88.77,45.666667,1,29.68,0.0,59.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
757,1360,0,93454.3,44.13,48.533333,1,18.94,0.0,25.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
758,1361,0,5745.0,44.11,15.38,3,26.4,0.0,17.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
759,1362,0,83287.0,215.96,60.0,1,0.41,7.35,208.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
760,1363,0,92564.1,74.86,49.133333,1,23.17,0.0,51.68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
761,1365,0,70000.0,90.25,48.0,3,4.91,3.14,82.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
762,1367,2,48322.5,50.29,49.333333,2,6.69,0.0,43.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
763,1369,2,78373.5,199.91,35.346667,2,6.97,8.91,184.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
764,1370,2,81913.8,53.03,49.66,2,6.7,0.0,46.33,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
765,1373,0,919.93,120.71,38.26,2,27.28,0.0,93.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
766,1374,2,69486.8,17.11,30.946666999999998,1,7.72,0.0,9.39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
767,1375,2,24482.8,2.0,33.533333,1,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
768,1377,0,14573.6,263.58,64.606667,4,26.61,0.0,236.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
769,1378,2,92103.8,14.86,52.153333,2,7.42,0.0,7.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
770,1379,2,8392.14,87.16,36.68,3,25.03,7.33,54.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
771,1380,0,17138.2,104.69,63.786667,4,20.01,0.0,84.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
772,1382,2,47010.1,167.31,57.406667000000006,1,2.54,0.0,164.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
773,1384,1,67239.4,66.7,44.433333000000005,4,12.89,0.0,53.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
774,1385,1,69406.7,142.23,46.826667,4,6.9,7.21,128.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
775,1387,2,83259.3,4.46,50.88,1,0.0,0.0,4.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
776,1394,2,2185.6,28.07,52.513332999999996,3,7.12,0.0,20.95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
777,1396,1,76511.3,42.52,62.08,3,21.68,3.46,17.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
778,1398,1,35000.0,34.61,22.0,3,27.0,0.0,8.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
779,1399,2,11234.7,113.42,49.046667,3,0.69,0.0,112.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
780,1401,2,36660.9,3.36,39.96,3,0.0,0.0,3.36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
781,1403,2,68462.8,90.84,34.4,4,24.39,5.93,60.51,0,0.0,0.16650121375473914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
782,1406,2,72841.3,82.53,47.02,3,10.36,0.0,72.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
783,1407,2,63670.8,78.87,46.146667,2,27.39,0.0,51.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
784,1408,0,66666.0,70.7,77.0,3,29.73,5.24,35.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
785,1409,1,77000.0,120.53,45.486667,2,20.44,0.0,100.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
786,1410,0,12387.6,93.85,56.17333299999999,2,2.0,0.0,65.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
787,1412,1,82931.3,137.25,64.64,2,19.24,0.0,118.0,0,0.0,0.0,0.0,0.0,0.3345639667738551,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
788,1413,2,57483.9,44.3,44.026666999999996,3,17.01,0.0,27.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
789,1415,2,21274.0,43.31,45.526666999999996,3,10.87,0.0,32.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
790,1416,2,28267.0,214.41,30.093333,4,21.87,0.0,192.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
791,1418,2,36725.1,94.88,55.793333,3,8.65,9.22,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
792,1422,1,94188.3,41.51,57.54666700000001,3,20.86,0.86,19.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
793,1425,2,91861.0,22.06,41.98,2,15.32,0.0,6.74,0,0.0,0.23291266741366978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
794,1428,1,12374.9,123.59,33.493333,1,17.49,0.0,106.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
795,1429,2,69133.9,46.32,26.833333000000003,4,8.58,0.0,37.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
796,1431,2,84948.0,23.73,29.446666999999998,2,11.14,0.0,12.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
797,1432,2,30998.8,52.91,40.96,1,2.4,0.0,50.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
798,1438,2,21416.5,27.61,35.653333,1,9.9,9.17,8.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
