,ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,14,50,70,115,121,212,239,259,313,319
693,1287,F,M,1,87404.6,N,160.84,63.18666700000001,4,21.63,0.0,139.2,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,1288,M,S,2,20919.0,N,164.54,55.0,1,6.26,4.92,153.36,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,1289,F,M,2,85394.0,Y,35.69,20.16,4,19.28,2.02,14.38,1,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,1290,F,S,0,2121.36,N,38.8,39.786667,1,2.02,0.0,36.78,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1291,F,M,2,63566.1,Y,73.03,56.3,3,7.94,0.0,65.09,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,1292,F,M,0,52089.6,N,23.87,48.0,2,10.81,0.0,13.05,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,1293,F,S,1,58328.8,N,131.25,65.0,3,7.37,0.0,123.88,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,1294,F,S,0,89813.6,N,166.18,12.846667,4,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,1295,F,M,2,25738.4,N,48.67,50.08,2,19.88,9.57,19.2,0,CH,Budget,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
702,1296,F,M,2,82644.2,Y,41.85,33.493333,2,21.97,0.0,19.88,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,1297,F,S,1,27783.6,N,29.58,14.04,2,4.97,6.53,18.07,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,1298,F,S,1,86252.8,Y,45.44,59.0,4,1.46,0.0,43.97,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,1299,F,M,1,38738.3,N,59.73,60.0,1,11.55,0.0,48.18,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,1300,F,M,2,60485.5,N,40.41,41.666667,4,11.7,0.0,28.7,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,1301,F,M,1,56722.8,N,74.77,60.593332999999994,4,17.37,6.21,51.17,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,1302,F,M,0,55000.0,N,29.04,48.373333,4,0.37,0.0,28.66,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1303,F,M,2,809.43,Y,2.89,31.913333,1,0.0,0.0,2.89,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,1304,M,S,1,76529.8,N,43.89,58.28,2,18.46,5.36,20.05,0,CC,Budget,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
711,1305,F,M,2,34577.7,N,145.75,63.253333,2,29.18,0.0,116.57,3,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,1306,M,M,0,23000.0,Y,74.4,61.02,4,28.92,0.0,45.47,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1307,F,M,0,77000.0,N,73.02,55.0,1,27.56,0.0,45.46,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,1308,F,S,2,19008.4,Y,147.74,52.166667,1,10.54,0.0,137.19,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,1309,F,M,0,98056.3,N,150.67,55.966667,3,23.7,0.0,126.96,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,1310,M,M,0,73400.0,Y,2.21,53.213333,1,0.0,0.0,2.21,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,1311,F,M,0,53432.2,Y,96.04,57.0,1,12.56,0.0,83.48,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,1312,M,M,0,78894.2,N,46.65,52.74,3,2.0,1.41,43.23,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,1313,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,1314,M,M,0,62797.9,N,68.09,54.446667000000005,3,8.32,4.28,55.48,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,1315,M,S,1,71329.9,Y,63.75,42.233333,1,14.27,3.55,45.92,0,CC,Budget,Standard,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,1316,F,S,0,91498.9,N,46.88,52.0,2,21.52,0.0,25.35,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,1317,M,S,0,3601.71,N,125.6,49.266667,4,9.57,4.19,111.84,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,1318,F,S,1,33084.3,Y,125.05,50.313333,1,19.77,0.0,105.28,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,1319,F,S,0,20913.6,N,95.93,53.013332999999996,1,22.99,7.16,65.77,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,1320,M,M,0,62724.5,Y,82.69,55.0,4,21.99,8.29,52.4,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,1321,F,S,1,49553.9,Y,78.54,48.0,1,29.94,0.0,48.6,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,1322,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0.0,7.75,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0
729,1323,F,M,0,57255.4,N,107.41,27.0,1,27.05,1.98,78.37,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,1324,F,S,1,71941.5,Y,103.21,45.0,3,7.99,7.34,87.88,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,1325,F,S,2,72583.0,Y,41.3,22.0,2,5.97,8.21,27.12,1,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,1326,M,M,2,67339.8,N,81.72,17.006667,3,27.83,5.19,48.69,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,1327,F,M,1,88759.5,N,143.93,60.0,2,29.3,0.0,114.62,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,1328,M,M,1,75799.9,N,94.06,46.38,2,22.24,7.02,64.8,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,1329,F,S,2,15688.5,N,22.42,53.06,1,14.39,0.0,8.03,0,CC,Budget,Standard,0.0,0.0,0.0,0.16509297576817247,0.0,0.0,0.0,0.0,0.0,0.0
736,1330,F,S,0,43382.3,N,138.37,16.073332999999998,4,29.67,8.76,99.94,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,1331,M,S,0,2805.01,Y,38.08,25.0,1,19.93,6.46,11.68,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,1332,F,S,0,5185.31,N,52.9,62.053332999999995,3,16.39,5.99,30.51,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1333,F,S,0,42000.0,N,134.45,16.06,2,26.01,0.0,108.44,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,1334,F,S,0,38000.0,N,106.53,22.433332999999998,2,22.96,8.28,75.27,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,1335,F,M,1,81641.2,Y,98.76,19.0,2,13.93,6.61,78.21,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,1336,F,M,2,80087.7,N,31.56,41.92,4,8.74,0.0,22.82,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,1337,F,M,2,59691.3,N,278.65,38.04,3,21.94,0.0,256.7,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0
744,1339,F,S,2,11251.1,Y,141.91,43.0,2,28.42,0.0,113.48,0,CC,FreeLocal,Standard,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,1341,M,M,0,70908.7,N,55.47,49.62,1,7.7,4.55,43.2,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,1342,M,S,0,94928.3,N,93.78,40.18,1,14.42,5.61,73.74,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,1344,F,M,2,50622.3,N,112.72,40.46,3,20.45,2.07,90.19,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,1346,M,M,0,78000.0,Y,39.32,50.0,2,16.2,4.27,18.84,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1350,M,M,1,78000.0,Y,92.37,52.266667,2,29.55,0.0,62.81,0,CH,Budget,Standard,0.3205940864121857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,1352,F,S,2,93559.1,N,31.42,57.62,4,1.52,0.0,29.9,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,1353,F,M,1,56722.8,N,74.77,60.593332999999994,4,17.37,6.21,51.17,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,1355,M,M,1,80000.0,N,3.22,39.0,2,0.0,0.0,3.22,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,1356,F,S,2,3416.62,Y,123.7,22.76,2,18.97,0.0,104.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,1357,F,M,0,73069.1,Y,10.39,55.63333299999999,4,0.17,0.0,10.22,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,1358,M,M,0,80000.0,Y,40.9,53.213333,4,15.27,0.0,25.62,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1359,F,M,2,8032.16,N,88.77,45.666667,1,29.68,0.0,59.08,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,1360,F,S,0,93454.3,Y,44.13,48.533333,1,18.94,0.0,25.18,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,1361,M,M,0,5745.0,Y,44.11,15.38,3,26.4,0.0,17.71,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,1362,F,S,0,83287.0,N,215.96,60.0,1,0.41,7.35,208.19,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,1363,F,S,0,92564.1,Y,74.86,49.133333,1,23.17,0.0,51.68,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,1365,M,S,0,70000.0,Y,90.25,48.0,3,4.91,3.14,82.19,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,1367,F,M,2,48322.5,Y,50.29,49.333333,2,6.69,0.0,43.6,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,1369,M,S,2,78373.5,N,199.91,35.346667,2,6.97,8.91,184.02,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,1370,F,M,2,81913.8,Y,53.03,49.66,2,6.7,0.0,46.33,0,CC,FreeLocal,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
765,1373,F,S,0,919.93,N,120.71,38.26,2,27.28,0.0,93.42,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,1374,F,M,2,69486.8,N,17.11,30.946666999999998,1,7.72,0.0,9.39,1,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,1375,F,M,2,24482.8,N,2.0,33.533333,1,0.0,0.0,2.0,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,1377,F,M,0,14573.6,N,263.58,64.606667,4,26.61,0.0,236.97,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,1378,F,M,2,92103.8,N,14.86,52.153333,2,7.42,0.0,7.43,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,1379,F,S,2,8392.14,Y,87.16,36.68,3,25.03,7.33,54.8,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,1380,F,S,0,17138.2,N,104.69,63.786667,4,20.01,0.0,84.67,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,1382,F,M,2,47010.1,N,167.31,57.406667000000006,1,2.54,0.0,164.76,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,1384,F,D,1,67239.4,N,66.7,44.433333000000005,4,12.89,0.0,53.81,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,1385,M,M,1,69406.7,Y,142.23,46.826667,4,6.9,7.21,128.1,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,1387,F,M,2,83259.3,N,4.46,50.88,1,0.0,0.0,4.46,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,1394,F,M,2,2185.6,N,28.07,52.513332999999996,3,7.12,0.0,20.95,1,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,1396,M,M,1,76511.3,N,42.52,62.08,3,21.68,3.46,17.37,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,1398,F,M,1,35000.0,N,34.61,22.0,3,27.0,0.0,8.84,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,1399,F,M,2,11234.7,Y,113.42,49.046667,3,0.69,0.0,112.72,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,1401,F,M,2,36660.9,Y,3.36,39.96,3,0.0,0.0,3.36,1,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,1403,F,M,2,68462.8,N,90.84,34.4,4,24.39,5.93,60.51,0,CC,FreeLocal,Standard,0.0,0.16650121375473914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,1406,F,M,2,72841.3,N,82.53,47.02,3,10.36,0.0,72.16,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,1407,F,M,2,63670.8,Y,78.87,46.146667,2,27.39,0.0,51.47,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,1408,M,S,0,66666.0,N,70.7,77.0,3,29.73,5.24,35.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,1409,F,S,1,77000.0,Y,120.53,45.486667,2,20.44,0.0,100.08,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1410,M,M,0,12387.6,N,93.85,56.17333299999999,2,2.0,0.0,65.93,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,1412,F,M,1,82931.3,N,137.25,64.64,2,19.24,0.0,118.0,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.3345639667738551,0.0,0.0,0.0,0.0,0.0
788,1413,F,M,2,57483.9,N,44.3,44.026666999999996,3,17.01,0.0,27.29,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,1415,F,S,2,21274.0,N,43.31,45.526666999999996,3,10.87,0.0,32.43,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1416,F,M,2,28267.0,N,214.41,30.093333,4,21.87,0.0,192.53,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,1418,F,M,2,36725.1,N,94.88,55.793333,3,8.65,9.22,77.0,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,1422,M,S,1,94188.3,N,41.51,57.54666700000001,3,20.86,0.86,19.78,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,1425,F,M,2,91861.0,Y,22.06,41.98,2,15.32,0.0,6.74,0,CC,Budget,Standard,0.0,0.23291266741366978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1428,F,S,1,12374.9,Y,123.59,33.493333,1,17.49,0.0,106.1,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,1429,F,M,2,69133.9,Y,46.32,26.833333000000003,4,8.58,0.0,37.73,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,1431,F,M,2,84948.0,Y,23.73,29.446666999999998,2,11.14,0.0,12.58,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,1432,F,M,2,30998.8,N,52.91,40.96,1,2.4,0.0,50.5,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,1438,M,M,2,21416.5,N,27.61,35.653333,1,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,1442,M,M,2,78554.2,N,35.88,16.7,4,5.59,7.26,23.03,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,1443,M,S,1,3960.5,N,96.13,14.693332999999999,4,29.78,0.0,66.35,0,Auto,FreeLocal,Standard,0.3205940864121857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,1445,M,M,0,60101.1,Y,157.96,63.766667000000005,4,27.7,6.11,124.14,2,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,1446,F,M,2,38215.9,N,0.97,30.886667,2,0.0,0.0,0.97,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,1447,F,M,1,40120.0,N,176.61,24.0,1,30.0,0.0,160.42,0,CC,FreeLocal,Standard,0.0,0.32718500561596964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,1448,F,M,2,49745.3,N,27.28,47.966667,3,2.84,0.0,24.44,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,1450,F,M,2,88427.0,N,69.97,13.86,3,22.46,4.16,43.34,0,CC,Budget,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
806,1451,F,M,2,98003.7,Y,84.42,26.273333,1,1.03,0.0,83.39,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,1452,M,S,0,89142.7,N,16.91,53.693332999999996,3,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,1453,F,S,0,74530.8,N,127.89,63.086667000000006,2,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,1455,F,S,0,40120.0,N,265.78,24.0,3,37.0,0.0,262.91,0,CC,Budget,Standard,0.0,0.16650121375473914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,1460,F,M,2,76289.2,N,104.63,48.206666999999996,3,22.2,0.0,82.43,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,1462,M,M,1,66931.9,N,17.46,63.933333,3,11.72,0.39,5.35,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,1463,F,S,0,40120.0,Y,108.3,23.0,4,32.0,0.0,99.73,0,CC,FreeLocal,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
813,1464,F,M,1,14085.5,N,48.08,24.0,3,39.0,0.0,26.78,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,1465,F,S,0,32962.6,N,168.28,21.0,4,59.0,0.0,154.77,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,1466,F,S,0,42000.0,N,65.79,22.0,4,43.0,0.0,61.44,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,1467,F,S,2,43000.0,N,41.78,20.0,1,39.0,0.0,35.73,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,1468,F,D,1,77726.4,N,23.52,56.72,2,14.0,0.0,9.51,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.3345639667738551,0.0,0.0,0.0,0.0,0.0
818,1469,F,S,2,42000.0,N,62.95,18.0,4,59.0,2.22,38.18,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,1470,F,S,1,2800.68,N,134.75,45.673333,1,28.45,0.0,106.3,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,1474,F,M,2,90271.6,N,110.4,44.926667,2,13.96,0.0,96.43,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,1479,F,M,2,64816.6,Y,27.87,31.126666999999998,2,21.0,0.0,6.87,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,1480,F,M,2,98217.1,N,42.74,44.98,4,29.49,0.0,13.24,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,1482,F,S,1,2929.13,N,102.23,53.50666700000001,3,14.0,0.0,88.23,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,1484,F,M,2,41876.6,Y,139.44,44.093333,4,6.78,0.0,132.65,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,1485,M,M,0,96223.4,Y,18.18,64.76,2,11.81,0.63,5.73,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,1486,F,S,0,15989.3,N,29.17,61.693332999999996,3,3.67,0.0,25.49,1,CC,Budget,Intnl_discount,0.0,0.19082254813867053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,1487,M,M,0,69168.4,Y,234.91,62.426667,4,14.16,6.01,214.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,1488,M,M,1,92148.5,Y,113.68,33.0,2,2.0,0.0,100.9,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,1489,M,M,0,96681.0,Y,73.76,19.76,2,2.0,7.66,40.92,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,1490,M,S,0,62705.9,Y,33.44,33.0,2,2.0,0.0,6.81,0,CC,FreeLocal,Intnl_discount,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
831,1491,M,S,0,80221.2,N,50.48,29.026667,2,2.0,0.0,49.56,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,1492,M,S,0,84479.2,N,56.23,32.0,2,1.0,0.0,43.01,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,1493,F,M,2,64977.4,N,45.77,38.193333,2,28.11,0.0,17.66,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
